Date,StudyUID,Number participants,Number bins,Mailbox check interval,Fastest processing time,Slowest processing time,Mean processing time,Number messages received,Total size messages received,Number messages sent,Total size messages sent
Thu Jun 15 21:46:36 GMT 2023,7569D5EC,3,7500,1000,3445,3660,3549.0,12,0,12,3767548
Thu Jun 15 21:46:40 GMT 2023,04D6B65E,3,7500,1000,3501,3728,3616.0,12,0,12,3766420
Thu Jun 15 21:46:44 GMT 2023,A63720AB,3,7500,1000,3438,3552,3509.6666666666665,12,0,12,3767132
Thu Jun 15 21:46:48 GMT 2023,511E5C17,3,7500,1000,3473,3716,3630.6666666666665,12,0,12,3767796
Thu Jun 15 21:46:52 GMT 2023,1BEA886B,3,7500,1000,3449,3600,3544.3333333333335,12,0,12,3766912
Thu Jun 15 21:46:56 GMT 2023,6181A5C2,3,7500,1000,3453,3749,3645.3333333333335,12,0,12,3766376
Thu Jun 15 21:47:00 GMT 2023,16FB4435,3,7500,1000,3517,3775,3684.6666666666665,12,0,12,3766908
Thu Jun 15 21:47:04 GMT 2023,365836B0,3,7500,1000,3534,3754,3680.3333333333335,12,0,12,3767436
Thu Jun 15 21:47:08 GMT 2023,EF1B3AFF,3,7500,1000,3455,3732,3602.6666666666665,12,0,12,3766928
Thu Jun 15 21:47:13 GMT 2023,8F452E8D,3,7500,1000,3434,3743,3639.6666666666665,12,0,12,3766456
Thu Jun 15 21:47:17 GMT 2023,C6F08B2E,3,7500,1000,3498,3679,3600.3333333333335,12,0,12,3766932
Thu Jun 15 21:47:21 GMT 2023,AE1B81AE,3,7500,1000,3516,3711,3603.6666666666665,12,0,12,3766284
Thu Jun 15 21:47:25 GMT 2023,221E4AA6,3,7500,1000,3476,3739,3589.3333333333335,12,0,12,3767124
Thu Jun 15 21:48:07 GMT 2023,DCC2BF88,3,5000,20000,40369,41631,41160.333333333336,12,0,12,2519928
Thu Jun 15 21:48:49 GMT 2023,EA248CB4,3,5000,20000,40242,41620,41103.666666666664,12,0,12,2520744
Thu Jun 15 21:49:31 GMT 2023,3E25F583,3,5000,20000,40405,41634,41212.0,12,0,12,2520632
Thu Jun 15 21:50:13 GMT 2023,BD655ECA,3,5000,20000,40417,41515,41144.333333333336,12,0,12,2520452
Thu Jun 15 21:50:55 GMT 2023,EBBCE357,3,5000,20000,40385,41671,41235.666666666664,12,0,12,2520232
Thu Jun 15 21:51:37 GMT 2023,EE033E50,3,5000,20000,40382,41597,41190.0,12,0,12,2519840
Thu Jun 15 21:52:19 GMT 2023,C69ACA8F,3,5000,20000,40360,41644,41212.333333333336,12,0,12,2521104
Thu Jun 15 21:53:01 GMT 2023,16B8F222,3,5000,20000,40406,41643,41227.333333333336,12,0,12,2520780
Thu Jun 15 21:53:43 GMT 2023,4760744C,3,5000,20000,40382,41722,41249.333333333336,12,0,12,2519564
Thu Jun 15 21:54:25 GMT 2023,F2ADF276,3,5000,20000,40331,41665,41209.333333333336,12,0,12,2519876
Thu Jun 15 21:55:07 GMT 2023,528ECFA8,3,5000,20000,40399,41660,41219.333333333336,12,0,12,2520284
Thu Jun 15 21:55:49 GMT 2023,D03FF4E8,3,5000,20000,40279,41460,41063.666666666664,12,0,12,2521252
Thu Jun 15 21:56:32 GMT 2023,F0FD9624,3,5000,20000,40328,41547,41112.333333333336,12,0,12,2521124
Thu Jun 15 21:57:14 GMT 2023,01D7CDD1,3,5000,20000,40416,41491,41097.333333333336,12,0,12,2519264
Thu Jun 15 21:57:56 GMT 2023,5B109889,3,5000,20000,40310,41564,41116.0,12,0,12,2520440
Thu Jun 15 21:58:28 GMT 2023,3DE37EA1,3,5000,15000,30278,31535,31096.333333333332,12,0,12,2519996
Thu Jun 15 21:59:00 GMT 2023,2D48E0B7,3,5000,15000,30346,31509,31115.0,12,0,12,2520296
Thu Jun 15 21:59:32 GMT 2023,59FC301B,3,5000,15000,30303,31598,31142.333333333332,12,0,12,2520308
Thu Jun 15 22:00:04 GMT 2023,2A255904,3,5000,15000,30301,31500,31099.333333333332,12,0,12,2519648
Thu Jun 15 22:00:36 GMT 2023,ADE13136,3,5000,15000,30334,31469,31083.0,12,0,12,2520852
Thu Jun 15 22:01:08 GMT 2023,4113EEBF,3,5000,15000,30322,31504,31101.666666666668,12,0,12,2520628
Thu Jun 15 22:01:40 GMT 2023,A06E0CB2,3,5000,15000,30325,31557,31128.0,12,0,12,2519764
Thu Jun 15 22:02:12 GMT 2023,0B030189,3,5000,15000,30296,31466,31075.333333333332,12,0,12,2521572
Thu Jun 15 22:02:44 GMT 2023,ADC49F34,3,5000,15000,30280,31507,31084.333333333332,12,0,12,2520016
Thu Jun 15 22:03:16 GMT 2023,C39214AD,3,5000,15000,30312,31491,31096.666666666668,12,0,12,2520256
Thu Jun 15 22:03:48 GMT 2023,B6047973,3,5000,15000,30274,31537,31104.0,12,0,12,2520536
Thu Jun 15 22:04:20 GMT 2023,C74835A9,3,5000,15000,30291,31515,31088.0,12,0,12,2520768
Thu Jun 15 22:04:52 GMT 2023,5F1E2F63,3,5000,15000,30273,31483,31066.0,12,0,12,2520768
Thu Jun 15 22:05:24 GMT 2023,062A5EFF,3,5000,15000,30272,31499,31074.0,12,0,12,2518852
Thu Jun 15 22:05:56 GMT 2023,FDD9067E,3,5000,15000,30269,31475,31073.0,12,0,12,2520744
Thu Jun 15 22:06:19 GMT 2023,6088B4A5,3,5000,10000,20271,21533,21099.0,12,0,12,2519528
Thu Jun 15 22:06:40 GMT 2023,6584B0BE,3,5000,10000,20306,21452,21069.666666666668,12,0,12,2519376
Thu Jun 15 22:07:03 GMT 2023,DDA97A4B,3,5000,10000,20266,21531,21082.333333333332,12,0,12,2520600
Thu Jun 15 22:07:25 GMT 2023,4CA54EE4,3,5000,10000,20267,21475,21071.0,12,0,12,2520016
Thu Jun 15 22:07:47 GMT 2023,A139CDDD,3,5000,10000,20267,21460,21061.666666666668,12,0,12,2519680
Thu Jun 15 22:08:09 GMT 2023,D56CB7A0,3,5000,10000,20269,21477,21074.0,12,0,12,2521208
Thu Jun 15 22:08:31 GMT 2023,FF83F459,3,5000,10000,20331,21601,21159.333333333332,12,0,12,2520540
Thu Jun 15 22:08:53 GMT 2023,5D4D7423,3,5000,10000,20378,21654,21167.333333333332,12,0,12,2520964
Thu Jun 15 22:09:15 GMT 2023,512409F8,3,5000,10000,20385,21704,21244.666666666668,12,0,12,2519848
Thu Jun 15 22:09:37 GMT 2023,F86498FC,3,5000,10000,20374,21643,21218.333333333332,12,0,12,2520128
Thu Jun 15 22:09:59 GMT 2023,ABAEA430,3,5000,10000,20370,21638,21158.666666666668,12,0,12,2521072
Thu Jun 15 22:10:21 GMT 2023,9F1F1E99,3,5000,10000,20271,21706,21181.666666666668,12,0,12,2521484
Thu Jun 15 22:10:43 GMT 2023,54F19B6B,3,5000,10000,20407,21501,21135.333333333332,12,0,12,2520292
Thu Jun 15 22:11:05 GMT 2023,7974081F,3,5000,10000,20372,21669,21179.666666666668,12,0,12,2521232
Thu Jun 15 22:11:27 GMT 2023,DF65AA33,3,5000,10000,20357,21653,21215.0,12,0,12,2519464
Thu Jun 15 22:11:40 GMT 2023,BE614BF1,3,5000,5000,10378,11677,11242.666666666666,12,0,12,2520232
Thu Jun 15 22:11:52 GMT 2023,6831EE1E,3,5000,5000,10374,11662,11215.0,12,0,12,2519968
Thu Jun 15 22:12:04 GMT 2023,3964B1B8,3,5000,5000,10407,11702,11251.0,12,0,12,2519936
Thu Jun 15 22:12:16 GMT 2023,5D0B01DE,3,5000,5000,10393,11635,11182.0,12,0,12,2520832
Thu Jun 15 22:12:28 GMT 2023,963EB72C,3,5000,5000,10377,11720,11248.0,12,0,12,2520180
Thu Jun 15 22:12:40 GMT 2023,8BCC0E82,3,5000,5000,10402,11689,11192.0,12,0,12,2520476
Thu Jun 15 22:12:52 GMT 2023,1FBDCD52,3,5000,5000,10418,11699,11268.666666666666,12,0,12,2521340
Thu Jun 15 22:13:04 GMT 2023,42EC9D88,3,5000,5000,10361,11656,11191.0,12,0,12,2520112
Thu Jun 15 22:13:16 GMT 2023,DC16BAD6,3,5000,5000,10408,11657,11236.666666666666,12,0,12,2519540
Thu Jun 15 22:13:28 GMT 2023,49C09290,3,5000,5000,10338,11602,11145.0,12,0,12,2520016
Thu Jun 15 22:13:40 GMT 2023,38D2A229,3,5000,5000,10442,11652,11240.333333333334,12,0,12,2520640
Thu Jun 15 22:13:52 GMT 2023,234D6DF9,3,5000,5000,10388,11650,11223.0,12,0,12,2520724
Thu Jun 15 22:14:04 GMT 2023,9B14238C,3,5000,5000,10366,11656,11220.666666666666,12,0,12,2519600
Thu Jun 15 22:14:16 GMT 2023,53D98CAC,3,5000,5000,10409,11665,11230.0,12,0,12,2520432
Thu Jun 15 22:14:28 GMT 2023,31D38F42,3,5000,5000,10402,11607,11161.333333333334,12,0,12,2520412
Thu Jun 15 22:14:33 GMT 2023,EA60316D,3,5000,1000,3447,3697,3588.6666666666665,12,0,12,2520052
Thu Jun 15 22:14:37 GMT 2023,E4A6F48C,3,5000,1000,3366,3675,3548.0,12,0,12,2520600
Thu Jun 15 22:14:41 GMT 2023,05832DD0,3,5000,1000,3360,3602,3521.0,12,0,12,2519412
Thu Jun 15 22:14:45 GMT 2023,6D36F805,3,5000,1000,3374,3701,3582.6666666666665,12,0,12,2521000
Thu Jun 15 22:14:49 GMT 2023,4327E008,3,5000,1000,3368,3562,3497.0,12,0,12,2519864
Thu Jun 15 22:14:53 GMT 2023,93FE09DA,3,5000,1000,3372,3644,3540.0,12,0,12,2519844
Thu Jun 15 22:14:57 GMT 2023,87693835,3,5000,1000,3369,3634,3543.6666666666665,12,0,12,2519916
Thu Jun 15 22:15:01 GMT 2023,427D2492,3,5000,1000,3346,3638,3489.0,12,0,12,2520120
Thu Jun 15 22:15:05 GMT 2023,A4E32714,3,5000,1000,3350,3522,3438.3333333333335,12,0,12,2520156
Thu Jun 15 22:15:09 GMT 2023,E07C1AC8,3,5000,1000,3349,3615,3495.6666666666665,12,0,12,2519112
Thu Jun 15 22:15:13 GMT 2023,ADA3212B,3,5000,1000,3371,3635,3506.6666666666665,12,0,12,2520592
Thu Jun 15 22:15:17 GMT 2023,344BA047,3,5000,1000,3327,3635,3484.6666666666665,12,0,12,2520996
Thu Jun 15 22:15:21 GMT 2023,48F69202,3,5000,1000,3344,3544,3446.0,12,0,12,2519660
Thu Jun 15 22:15:25 GMT 2023,0AE64334,3,5000,1000,3396,3633,3545.3333333333335,12,0,12,2520400
Thu Jun 15 22:15:29 GMT 2023,48F3E8BD,3,5000,1000,3349,3631,3534.0,12,0,12,2520028
Thu Jun 15 22:16:11 GMT 2023,93E7D32A,3,2500,20000,40307,41478,41086.666666666664,12,0,12,1273772
Thu Jun 15 22:16:53 GMT 2023,165E7E9A,3,2500,20000,40281,41461,41066.333333333336,12,0,12,1273904
Thu Jun 15 22:17:35 GMT 2023,79C6AFE4,3,2500,20000,40301,41459,41069.666666666664,12,0,12,1273996
Thu Jun 15 22:18:17 GMT 2023,B70FC861,3,2500,20000,40274,41508,41091.333333333336,12,0,12,1273604
Thu Jun 15 22:18:59 GMT 2023,42D32BDF,3,2500,20000,40288,41492,41089.0,12,0,12,1274020
Thu Jun 15 22:19:41 GMT 2023,65E22C9C,3,2500,20000,40303,41515,41098.666666666664,12,0,12,1273460
Thu Jun 15 22:20:23 GMT 2023,39532635,3,2500,20000,40249,41452,41044.333333333336,12,0,12,1273460
Thu Jun 15 22:21:06 GMT 2023,36F25D03,3,2500,20000,40314,41485,41093.666666666664,12,0,12,1274228
Thu Jun 15 22:21:48 GMT 2023,6E62A9DC,3,2500,20000,40299,41526,41108.666666666664,12,0,12,1274128
Thu Jun 15 22:22:30 GMT 2023,6B643310,3,2500,20000,40320,41502,41097.0,12,0,12,1273904
Thu Jun 15 22:23:12 GMT 2023,842A086D,3,2500,20000,40310,41495,41096.666666666664,12,0,12,1274520
Thu Jun 15 22:23:54 GMT 2023,BB13F3E0,3,2500,20000,40295,41580,41120.0,12,0,12,1274268
Thu Jun 15 22:24:36 GMT 2023,AEF7CC0B,3,2500,20000,40312,41512,41095.666666666664,12,0,12,1274028
Thu Jun 15 22:25:18 GMT 2023,91B230D6,3,2500,20000,40298,41421,41039.333333333336,12,0,12,1274108
Thu Jun 15 22:26:00 GMT 2023,24809BC6,3,2500,20000,40312,41431,41048.0,12,0,12,1274012
Thu Jun 15 22:26:32 GMT 2023,D4F2FF4D,3,2500,15000,30274,31463,31066.333333333332,12,0,12,1273792
Thu Jun 15 22:27:04 GMT 2023,FEBDDC55,3,2500,15000,30260,31485,31069.666666666668,12,0,12,1273724
Thu Jun 15 22:27:36 GMT 2023,8722BB15,3,2500,15000,30287,31538,31108.666666666668,12,0,12,1273300
Thu Jun 15 22:28:08 GMT 2023,1BAB9C16,3,2500,15000,30267,31490,31073.0,12,0,12,1273500
Thu Jun 15 22:28:40 GMT 2023,BAFFD0A0,3,2500,15000,30283,31447,31058.0,12,0,12,1274416
Thu Jun 15 22:29:12 GMT 2023,BEDE8CC0,3,2500,15000,30281,31482,31077.333333333332,12,0,12,1274540
Thu Jun 15 22:29:44 GMT 2023,9E2D6AEA,3,2500,15000,30236,31486,31063.0,12,0,12,1274192
Thu Jun 15 22:30:16 GMT 2023,0ECB28CB,3,2500,15000,30303,31453,31061.666666666668,12,0,12,1273636
Thu Jun 15 22:30:48 GMT 2023,630AAB52,3,2500,15000,30278,31449,31058.666666666668,12,0,12,1273324
Thu Jun 15 22:31:20 GMT 2023,CF811DA4,3,2500,15000,30289,31530,31108.666666666668,12,0,12,1274576
Thu Jun 15 22:31:52 GMT 2023,4EBA3995,3,2500,15000,30280,31452,31058.333333333332,12,0,12,1273292
Thu Jun 15 22:32:24 GMT 2023,CA423DAD,3,2500,15000,30261,31468,31062.666666666668,12,0,12,1274000
Thu Jun 15 22:32:56 GMT 2023,1065692C,3,2500,15000,30280,31457,31063.0,12,0,12,1274556
Thu Jun 15 22:33:28 GMT 2023,C6EF0FE0,3,2500,15000,30284,31487,31085.0,12,0,12,1272980
Thu Jun 15 22:34:00 GMT 2023,C3EF7D95,3,2500,15000,30293,31512,31101.666666666668,12,0,12,1274184
Thu Jun 15 22:34:22 GMT 2023,3D0E698A,3,2500,10000,20271,21556,21125.666666666668,12,0,12,1274240
Thu Jun 15 22:34:44 GMT 2023,28C67CBE,3,2500,10000,20261,21422,21033.0,12,0,12,1274004
Thu Jun 15 22:35:06 GMT 2023,4FAB5B53,3,2500,10000,20279,21430,21042.333333333332,12,0,12,1274016
Thu Jun 15 22:35:28 GMT 2023,9DAA2931,3,2500,10000,20260,21477,21069.666666666668,12,0,12,1274056
Thu Jun 15 22:35:50 GMT 2023,93451B46,3,2500,10000,20271,21452,21056.0,12,0,12,1273984
Thu Jun 15 22:36:12 GMT 2023,11CF42CD,3,2500,10000,20290,21426,21047.333333333332,12,0,12,1274216
Thu Jun 15 22:36:35 GMT 2023,AEEB06D4,3,2500,10000,20278,21476,21075.0,12,0,12,1273524
Thu Jun 15 22:36:57 GMT 2023,DDDCFAF3,3,2500,10000,20284,21472,21074.666666666668,12,0,12,1273640
Thu Jun 15 22:37:19 GMT 2023,DA9068B5,3,2500,10000,20283,21493,21086.0,12,0,12,1273752
Thu Jun 15 22:37:41 GMT 2023,65C09720,3,2500,10000,20276,21426,21040.333333333332,12,0,12,1273716
Thu Jun 15 22:38:03 GMT 2023,C1B0EE02,3,2500,10000,20266,21467,21065.0,12,0,12,1274316
Thu Jun 15 22:38:25 GMT 2023,263397E3,3,2500,10000,20282,21460,21062.333333333332,12,0,12,1273516
Thu Jun 15 22:38:47 GMT 2023,E54F05F5,3,2500,10000,20275,21478,20722.666666666668,12,0,12,1274164
Thu Jun 15 22:39:09 GMT 2023,CBBD16AC,3,2500,10000,20293,21464,21067.333333333332,12,0,12,1273376
Thu Jun 15 22:39:31 GMT 2023,D89D6809,3,2500,10000,20280,21469,21068.333333333332,12,0,12,1274260
Thu Jun 15 22:39:43 GMT 2023,41776DD9,3,2500,5000,10276,11459,11061.666666666666,12,0,12,1274720
Thu Jun 15 22:39:55 GMT 2023,25363894,3,2500,5000,10250,11433,11036.666666666666,12,0,12,1273844
Thu Jun 15 22:40:07 GMT 2023,BCB444E5,3,2500,5000,10256,11479,11063.0,12,0,12,1273828
Thu Jun 15 22:40:19 GMT 2023,2E35E7F6,3,2500,5000,10259,11399,11018.0,12,0,12,1273696
Thu Jun 15 22:40:31 GMT 2023,32BB9902,3,2500,5000,10261,11479,11068.666666666666,12,0,12,1274268
Thu Jun 15 22:40:43 GMT 2023,EFF028A5,3,2500,5000,10288,11508,11098.333333333334,12,0,12,1273952
Thu Jun 15 22:40:55 GMT 2023,6EDCB063,3,2500,5000,10350,11479,11094.333333333334,12,0,12,1274168
Thu Jun 15 22:41:07 GMT 2023,8E81052A,3,2500,5000,10284,11463,11068.666666666666,12,0,12,1273532
Thu Jun 15 22:41:19 GMT 2023,90923DBC,3,2500,5000,10302,11449,11066.666666666666,12,0,12,1274160
Thu Jun 15 22:41:31 GMT 2023,E666E0E3,3,2500,5000,10287,11490,11083.333333333334,12,0,12,1274040
Thu Jun 15 22:41:43 GMT 2023,4018B3E7,3,2500,5000,10290,11476,11080.333333333334,12,0,12,1273784
Thu Jun 15 22:41:55 GMT 2023,D8EC0E0A,3,2500,5000,10280,11494,11088.333333333334,12,0,12,1274084
Thu Jun 15 22:42:07 GMT 2023,26730068,3,2500,5000,10242,11483,11064.333333333334,12,0,12,1274184
Thu Jun 15 22:42:19 GMT 2023,A29C63BD,3,2500,5000,10259,11497,11078.666666666666,12,0,12,1273952
Thu Jun 15 22:42:31 GMT 2023,1A2056F6,3,2500,5000,10227,11461,11048.666666666666,12,0,12,1273412
Thu Jun 15 22:42:35 GMT 2023,71499750,3,2500,1000,3265,3496,3419.0,12,0,12,1274128
Thu Jun 15 22:42:39 GMT 2023,79A42A9C,3,2500,1000,3298,3468,3408.6666666666665,12,0,12,1274284
Thu Jun 15 22:42:43 GMT 2023,9AC3F767,3,2500,1000,3260,3460,3392.6666666666665,12,0,12,1273992
Thu Jun 15 22:42:47 GMT 2023,987B290C,3,2500,1000,3270,3472,3403.0,12,0,12,1274656
Thu Jun 15 22:42:52 GMT 2023,B6AD85F6,3,2500,1000,3269,3519,3433.0,12,0,12,1273768
Thu Jun 15 22:42:55 GMT 2023,08AAE9D9,3,2500,1000,3290,3419,3366.6666666666665,12,0,12,1274996
Thu Jun 15 22:43:00 GMT 2023,C994C8EC,3,2500,1000,3272,3649,3521.3333333333335,12,0,12,1273876
Thu Jun 15 22:43:04 GMT 2023,CE9ED6B4,3,2500,1000,3432,3452,3440.3333333333335,12,0,12,1273676
Thu Jun 15 22:43:08 GMT 2023,14461412,3,2500,1000,3270,3419,3358.3333333333335,12,0,12,1274680
Thu Jun 15 22:43:12 GMT 2023,589BCAB8,3,2500,1000,3286,3464,3400.6666666666665,12,0,12,1274212
Thu Jun 15 22:43:16 GMT 2023,4C693B65,3,2500,1000,3257,3487,3409.3333333333335,12,0,12,1274552
Thu Jun 15 22:43:20 GMT 2023,FD066094,3,2500,1000,3247,3470,3388.0,12,0,12,1274356
Thu Jun 15 22:43:24 GMT 2023,320F341D,3,2500,1000,3275,3479,3410.0,12,0,12,1273932
Thu Jun 15 22:43:28 GMT 2023,2909BE5E,3,2500,1000,3318,3465,3407.0,12,0,12,1275080
Thu Jun 15 22:43:32 GMT 2023,B77760B3,3,2500,1000,3286,3427,3378.0,12,0,12,1273948
Thu Jun 15 22:44:14 GMT 2023,93B4C46D,3,1000,20000,40214,41405,41007.0,12,0,12,526276
Thu Jun 15 22:44:56 GMT 2023,81CEDB8E,3,1000,20000,40267,41415,41029.0,12,0,12,526188
Thu Jun 15 22:45:38 GMT 2023,E5D24BE0,3,1000,20000,40247,41361,40986.666666666664,12,0,12,526216
Thu Jun 15 22:46:20 GMT 2023,BE6FE6DC,3,1000,20000,40263,41422,41021.333333333336,12,0,12,526468
Thu Jun 15 22:47:02 GMT 2023,5C11FADF,3,1000,20000,40265,41462,41061.666666666664,12,0,12,526392
Thu Jun 15 22:47:44 GMT 2023,FE7E6E79,3,1000,20000,40245,41444,41024.0,12,0,12,526308
Thu Jun 15 22:48:26 GMT 2023,2076256F,3,1000,20000,40249,41484,41068.0,12,0,12,526088
Thu Jun 15 22:49:08 GMT 2023,1CD56CAC,3,1000,20000,40232,41386,40998.666666666664,12,0,12,526212
Thu Jun 15 22:49:50 GMT 2023,F02A76AF,3,1000,20000,40261,41457,41046.0,12,0,12,526508
Thu Jun 15 22:50:32 GMT 2023,44878457,3,1000,20000,40316,41397,40720.666666666664,12,0,12,526180
Thu Jun 15 22:51:14 GMT 2023,C91F8143,3,1000,20000,40289,41444,41036.333333333336,12,0,12,526224
Thu Jun 15 22:51:56 GMT 2023,68952043,3,1000,20000,40238,41482,41064.333333333336,12,0,12,526508
Thu Jun 15 22:52:38 GMT 2023,AA42A398,3,1000,20000,40251,41439,41034.666666666664,12,0,12,526680
Thu Jun 15 22:53:20 GMT 2023,1E787F45,3,1000,20000,40360,41543,41132.333333333336,12,0,12,526152
Thu Jun 15 22:54:02 GMT 2023,FAFE9A9B,3,1000,20000,40291,41545,41107.666666666664,12,0,12,526208
Thu Jun 15 22:54:34 GMT 2023,C87DB81F,3,1000,15000,30271,31392,31015.666666666668,12,0,12,525908
Thu Jun 15 22:55:06 GMT 2023,8E1DC329,3,1000,15000,30249,31406,31017.666666666668,12,0,12,526216
Thu Jun 15 22:55:38 GMT 2023,B667E20E,3,1000,15000,30226,31383,30989.0,12,0,12,526296
Thu Jun 15 22:56:10 GMT 2023,066CDB06,3,1000,15000,30211,31419,30996.333333333332,12,0,12,525884
Thu Jun 15 22:56:42 GMT 2023,4F61F110,3,1000,15000,30217,31416,31010.666666666668,12,0,12,526164
Thu Jun 15 22:57:14 GMT 2023,2F71BE87,3,1000,15000,30232,31409,31009.333333333332,12,0,12,526408
Thu Jun 15 22:57:46 GMT 2023,F0BBE102,3,1000,15000,30211,31395,30997.0,12,0,12,526300
Thu Jun 15 22:58:18 GMT 2023,2C8AD59F,3,1000,15000,30232,31416,31014.666666666668,12,0,12,526364
Thu Jun 15 22:58:50 GMT 2023,514E513A,3,1000,15000,30213,31362,30979.0,12,0,12,526144
Thu Jun 15 22:59:22 GMT 2023,335DDE53,3,1000,15000,30248,31398,30677.0,12,0,12,526292
Thu Jun 15 22:59:54 GMT 2023,1D5EBE5D,3,1000,15000,30254,31397,31007.333333333332,12,0,12,526124
Thu Jun 15 23:00:26 GMT 2023,389C85CC,3,1000,15000,30241,31443,31032.333333333332,12,0,12,525764
Thu Jun 15 23:00:57 GMT 2023,19606B09,3,1000,15000,30232,30428,30361.0,12,0,12,526400
Thu Jun 15 23:01:29 GMT 2023,A20BDBDD,3,1000,15000,30219,31410,31011.0,12,0,12,526368
Thu Jun 15 23:02:01 GMT 2023,2502DA6E,3,1000,15000,30225,31388,31000.0,12,0,12,526024
Thu Jun 15 23:02:23 GMT 2023,893A31DD,3,1000,10000,20205,21370,20976.666666666668,12,0,12,525864
Thu Jun 15 23:02:45 GMT 2023,DDE2557C,3,1000,10000,20222,21412,20669.666666666668,12,0,12,526600
Thu Jun 15 23:03:07 GMT 2023,B2F10AAF,3,1000,10000,20223,21386,20996.666666666668,12,0,12,526296
Thu Jun 15 23:03:30 GMT 2023,94B27FAB,3,1000,10000,20248,21444,21034.333333333332,12,0,12,526160
Thu Jun 15 23:03:52 GMT 2023,2D3F82E2,3,1000,10000,20229,21401,21002.333333333332,12,0,12,525996
Thu Jun 15 23:04:14 GMT 2023,66FB55E6,3,1000,10000,20279,21423,21037.0,12,0,12,526064
Thu Jun 15 23:04:36 GMT 2023,F4647006,3,1000,10000,20249,21420,21027.0,12,0,12,526304
Thu Jun 15 23:04:58 GMT 2023,9A8783DE,3,1000,10000,20196,21355,20964.333333333332,12,0,12,526412
Thu Jun 15 23:05:20 GMT 2023,21C09A0E,3,1000,10000,20224,21424,21017.666666666668,12,0,12,526096
Thu Jun 15 23:05:42 GMT 2023,248DA335,3,1000,10000,20215,21385,20994.333333333332,12,0,12,526128
Thu Jun 15 23:06:04 GMT 2023,A319C157,3,1000,10000,20244,21385,21003.666666666668,12,0,12,526324
Thu Jun 15 23:06:26 GMT 2023,008A6014,3,1000,10000,20225,21360,20972.0,12,0,12,526492
Thu Jun 15 23:06:48 GMT 2023,827CB810,3,1000,10000,20223,21417,21012.0,12,0,12,526276
Thu Jun 15 23:07:10 GMT 2023,1D39C7AE,3,1000,10000,20220,21367,20983.0,12,0,12,526184
Thu Jun 15 23:07:32 GMT 2023,79664A86,3,1000,10000,20200,21353,20967.0,12,0,12,526592
Thu Jun 15 23:07:44 GMT 2023,FD7E4070,3,1000,5000,10218,11370,10982.333333333334,12,0,12,526572
Thu Jun 15 23:07:56 GMT 2023,DDEBE5E6,3,1000,5000,10244,11439,11028.666666666666,12,0,12,526372
Thu Jun 15 23:08:08 GMT 2023,6C7D328E,3,1000,5000,10230,11405,11013.0,12,0,12,526156
Thu Jun 15 23:08:20 GMT 2023,23867322,3,1000,5000,10247,11397,11010.666666666666,12,0,12,526080
Thu Jun 15 23:08:32 GMT 2023,199E9121,3,1000,5000,10218,11427,11007.333333333334,12,0,12,526404
Thu Jun 15 23:08:44 GMT 2023,E25BA202,3,1000,5000,10240,11402,11014.333333333334,12,0,12,526156
Thu Jun 15 23:08:56 GMT 2023,C7DD748F,3,1000,5000,10216,11379,10989.666666666666,12,0,12,525920
Thu Jun 15 23:09:08 GMT 2023,FF898035,3,1000,5000,10214,11425,11011.333333333334,12,0,12,526332
Thu Jun 15 23:09:20 GMT 2023,F7CDF0F7,3,1000,5000,10228,11416,11019.0,12,0,12,526272
Thu Jun 15 23:09:32 GMT 2023,E784793F,3,1000,5000,10210,11418,11007.333333333334,12,0,12,526092
Thu Jun 15 23:09:44 GMT 2023,ADC1D8D0,3,1000,5000,10234,11401,11001.666666666666,12,0,12,526000
Thu Jun 15 23:09:56 GMT 2023,C2F46333,3,1000,5000,10203,11409,11006.333333333334,12,0,12,526336
Thu Jun 15 23:10:08 GMT 2023,EC06753F,3,1000,5000,10200,11392,10990.666666666666,12,0,12,526208
Thu Jun 15 23:10:20 GMT 2023,0AB60238,3,1000,5000,10231,11387,10993.666666666666,12,0,12,526212
Thu Jun 15 23:10:32 GMT 2023,49745C75,3,1000,5000,10262,11372,10995.0,12,0,12,526576
Thu Jun 15 23:10:36 GMT 2023,653C26B9,3,1000,1000,3354,3445,3395.3333333333335,12,0,12,526364
Thu Jun 15 23:10:40 GMT 2023,CD952EEF,3,1000,1000,3224,3380,3324.3333333333335,12,0,12,526276
Thu Jun 15 23:10:44 GMT 2023,F99EA4E9,3,1000,1000,3253,3405,3347.0,12,0,12,525640
Thu Jun 15 23:10:48 GMT 2023,DD2B5393,3,1000,1000,3240,3339,3302.6666666666665,12,0,12,526504
Thu Jun 15 23:10:52 GMT 2023,72C0D1FD,3,1000,1000,3384,3397,3390.6666666666665,12,0,12,526604
Thu Jun 15 23:10:56 GMT 2023,654A1C3B,3,1000,1000,3197,3354,3298.3333333333335,12,0,12,526012
Thu Jun 15 23:11:00 GMT 2023,C28172AE,3,1000,1000,3227,3411,3334.0,12,0,12,525812
Thu Jun 15 23:11:04 GMT 2023,FFC331CF,3,1000,1000,3372,3406,3385.0,12,0,12,526496
Thu Jun 15 23:11:08 GMT 2023,19273103,3,1000,1000,3224,3366,3317.6666666666665,12,0,12,526036
Thu Jun 15 23:11:12 GMT 2023,41D11DB8,3,1000,1000,3233,3384,3333.3333333333335,12,0,12,525788
