Date,StudyUID,Number participants,Number bins,Mailbox check interval,Fastest processing time,Slowest processing time,Mean processing time,Number messages received,Total size messages received,Number messages sent,Total size messages sent
Fri Jun 23 22:24:03 GMT 2023,A0F4215A,15,1000,10000,24659,27979,26901.733333333334,420,0,420,18506940
Fri Jun 23 22:24:31 GMT 2023,E9FA6E6B,15,1000,10000,24561,28040,26948.8,420,0,420,18502344
Fri Jun 23 22:25:00 GMT 2023,065F0BD5,15,1000,10000,24665,28070,26914.8,420,0,420,18491304
Fri Jun 23 22:25:29 GMT 2023,8098DC88,15,1000,10000,24588,28062,26953.0,420,0,420,18496000
Fri Jun 23 22:25:58 GMT 2023,AE8E2D2A,15,1000,10000,24552,28315,26993.666666666668,420,0,420,18492028
Fri Jun 23 22:26:27 GMT 2023,8058A008,15,1000,10000,24557,28142,26966.866666666665,420,0,420,18483044
Fri Jun 23 22:26:56 GMT 2023,D8072360,15,1000,10000,24563,27837,26882.2,420,0,420,18503860
Fri Jun 23 22:27:24 GMT 2023,125EB584,15,1000,10000,24577,27990,26763.266666666666,420,0,420,18498720
Fri Jun 23 22:27:52 GMT 2023,50C2454C,15,1000,10000,24537,27811,26678.2,420,0,420,18490816
Fri Jun 23 22:28:20 GMT 2023,04381B41,15,1000,10000,24765,28094,26917.333333333332,420,0,420,18508460
Fri Jun 23 22:28:40 GMT 2023,3A3188D7,15,1000,5000,14540,18379,17025.4,420,0,420,18480236
Fri Jun 23 22:28:58 GMT 2023,2444FD54,15,1000,5000,14194,17840,16809.666666666668,420,0,420,18497696
Fri Jun 23 22:29:16 GMT 2023,D1BE8655,15,1000,5000,14093,17883,16846.8,420,0,420,18498816
Fri Jun 23 22:29:34 GMT 2023,AD5288C1,15,1000,5000,14162,17965,16850.466666666667,420,0,420,18505968
Fri Jun 23 22:29:52 GMT 2023,1835C8DE,15,1000,5000,14363,17999,16830.733333333334,420,0,420,18494112
Fri Jun 23 22:30:11 GMT 2023,76CA219C,15,1000,5000,14444,18045,16925.333333333332,420,0,420,18502076
Fri Jun 23 22:30:30 GMT 2023,924A2634,15,1000,5000,14498,18243,16839.333333333332,420,0,420,18490924
Fri Jun 23 22:30:49 GMT 2023,E129871F,15,1000,5000,14163,17945,16976.733333333334,420,0,420,18493728
Fri Jun 23 22:31:06 GMT 2023,DAABC116,15,1000,5000,14412,17772,16817.666666666668,420,0,420,18499552
Fri Jun 23 22:31:25 GMT 2023,01F205E5,15,1000,5000,14532,17834,16877.8,420,0,420,18489900
Fri Jun 23 22:31:43 GMT 2023,BD3026B7,15,1000,5000,14432,17849,16825.066666666666,420,0,420,18492064
Fri Jun 23 22:32:01 GMT 2023,DB102979,15,1000,5000,14508,17826,16787.4,420,0,420,18489560
Fri Jun 23 22:32:19 GMT 2023,B4BFFDC3,15,1000,5000,14151,17967,16790.666666666668,420,0,420,18492764
Fri Jun 23 22:32:37 GMT 2023,E4171875,15,1000,5000,14560,18188,16893.333333333332,420,0,420,18498952
Fri Jun 23 22:32:56 GMT 2023,85A36C1C,15,1000,5000,14210,17797,16799.866666666665,420,0,420,18489852
Fri Jun 23 22:33:10 GMT 2023,42B60970,15,1000,1000,11313,13831,12530.933333333332,420,0,420,18492232
Fri Jun 23 22:33:24 GMT 2023,C88F12E6,15,1000,1000,11250,13576,12536.466666666667,420,0,420,18494748
Fri Jun 23 22:33:38 GMT 2023,FF7A37ED,15,1000,1000,11284,13585,12199.133333333333,420,0,420,18489156
Fri Jun 23 22:33:51 GMT 2023,4BAB6AB3,15,1000,1000,11155,12839,11900.933333333332,420,0,420,18492036
Fri Jun 23 22:34:04 GMT 2023,9FAA8338,15,1000,1000,10901,13271,11926.333333333334,420,0,420,18486032
Fri Jun 23 22:34:18 GMT 2023,F3D4E0A9,15,1000,1000,11359,13245,12180.6,420,0,420,18498632
Fri Jun 23 22:34:33 GMT 2023,C1ADE184,15,1000,1000,10868,13700,12435.666666666666,420,0,420,18495444
Fri Jun 23 22:34:47 GMT 2023,FB469826,15,1000,1000,11419,13918,12674.0,420,0,420,18493472
Fri Jun 23 22:35:01 GMT 2023,EBB3DF66,15,1000,1000,11037,13358,12163.466666666667,420,0,420,18492856
Fri Jun 23 22:35:16 GMT 2023,BD30145C,15,1000,1000,11126,14200,12637.2,420,0,420,18507604
Fri Jun 23 22:35:30 GMT 2023,4DB49535,15,1000,1000,11258,13175,12286.6,420,0,420,18496320
Fri Jun 23 22:35:44 GMT 2023,29578EED,15,1000,1000,10752,13065,12043.0,420,0,420,18499552
Fri Jun 23 22:35:58 GMT 2023,BC6CFA6C,15,1000,1000,11580,13710,12431.4,420,0,420,18495668
Fri Jun 23 22:36:12 GMT 2023,AC31E38C,15,1000,1000,11007,13266,12394.066666666668,420,0,420,18496700
Fri Jun 23 22:36:26 GMT 2023,D52EA7E4,15,1000,1000,10556,13195,12066.8,420,0,420,18506344
Fri Jun 23 22:37:17 GMT 2023,89F85BD1,10,10000,20000,44791,49835,47990.8,180,0,180,75523344
Fri Jun 23 22:38:06 GMT 2023,829940FD,10,10000,20000,44830,48645,47327.3,180,0,180,75507480
Fri Jun 23 22:38:57 GMT 2023,103CCBB3,10,10000,20000,44821,50220,47909.2,180,0,180,75513392
Fri Jun 23 22:39:48 GMT 2023,8E6E7FA4,10,10000,20000,44835,49831,48260.1,180,0,180,75493384
Fri Jun 23 22:40:38 GMT 2023,0497DEE4,10,10000,20000,44774,49848,47938.3,180,0,180,75517140
Fri Jun 23 22:41:29 GMT 2023,40A9DC46,10,10000,20000,44776,49939,47848.0,180,0,180,75512596
Fri Jun 23 22:42:19 GMT 2023,4A5602EC,10,10000,20000,44828,49976,48205.2,180,0,180,75522964
Fri Jun 23 22:43:09 GMT 2023,90314D7B,10,10000,20000,44811,50021,48280.5,180,0,180,75523672
Fri Jun 23 22:44:01 GMT 2023,DA55F564,10,10000,20000,44811,50406,47907.9,180,0,180,75509704
Fri Jun 23 22:44:52 GMT 2023,57822F82,10,10000,20000,44780,50212,48052.1,180,0,180,75493820
Fri Jun 23 22:45:43 GMT 2023,33B6DE17,10,10000,20000,44907,49705,48033.8,180,0,180,75524796
Fri Jun 23 22:46:34 GMT 2023,20AD39FB,10,10000,20000,44880,49869,48039.2,180,0,180,75493464
Fri Jun 23 22:47:24 GMT 2023,FC63F343,10,10000,20000,44894,50201,48169.6,180,0,180,75521524
Fri Jun 23 22:48:15 GMT 2023,96326B85,10,10000,20000,44914,49459,47701.6,180,0,180,75505892
Fri Jun 23 22:49:06 GMT 2023,9EFAC022,10,10000,20000,44933,50325,47919.2,180,0,180,75502252
Fri Jun 23 22:49:47 GMT 2023,E6F3EE4A,10,10000,15000,34846,39668,37812.6,180,0,180,75510484
Fri Jun 23 22:50:27 GMT 2023,19060B19,10,10000,15000,34835,39727,37932.2,180,0,180,75518264
Fri Jun 23 22:51:08 GMT 2023,9FE443CC,10,10000,15000,34759,40217,37926.3,180,0,180,75524716
Fri Jun 23 22:51:50 GMT 2023,4DC8C2B5,10,10000,15000,34754,40643,38176.6,180,0,180,75507320
Fri Jun 23 22:52:31 GMT 2023,7A6D0682,10,10000,15000,34841,39883,37854.0,180,0,180,75513776
Fri Jun 23 22:53:11 GMT 2023,0C20D30E,10,10000,15000,34851,39862,38325.2,180,0,180,75521024
Fri Jun 23 22:53:52 GMT 2023,BA1B4CBC,10,10000,15000,34771,39953,38087.8,180,0,180,75508120
Fri Jun 23 22:54:32 GMT 2023,15204738,10,10000,15000,34790,40247,38284.2,180,0,180,75518904
Fri Jun 23 22:55:12 GMT 2023,AF3F6E7C,10,10000,15000,34764,38811,37574.2,180,0,180,75512592
Fri Jun 23 22:55:53 GMT 2023,122825B1,10,10000,15000,34849,40040,38129.5,180,0,180,75522268
Fri Jun 23 22:56:34 GMT 2023,850CC8DE,10,10000,15000,34770,40142,37966.2,180,0,180,75515616
Fri Jun 23 22:57:16 GMT 2023,DE8F518F,10,10000,15000,34844,39837,38276.6,180,0,180,75498184
Fri Jun 23 22:57:57 GMT 2023,85AB04A2,10,10000,15000,34792,40615,38118.3,180,0,180,75509400
Fri Jun 23 22:58:38 GMT 2023,7A50C1EC,10,10000,15000,34913,40799,38368.0,180,0,180,75500480
Fri Jun 23 22:59:19 GMT 2023,8D30A1B4,10,10000,15000,34803,39985,38055.0,180,0,180,75503892
Fri Jun 23 22:59:49 GMT 2023,3059EA6F,10,10000,10000,24810,29707,27762.0,180,0,180,75499792
Fri Jun 23 23:00:19 GMT 2023,3AE14C15,10,10000,10000,24799,28897,27970.1,180,0,180,75485016
Fri Jun 23 23:00:49 GMT 2023,3D8E2BDE,10,10000,10000,24921,29740,28172.1,180,0,180,75513372
Fri Jun 23 23:01:19 GMT 2023,14DFC87C,10,10000,10000,24847,30013,28053.7,180,0,180,75517872
Fri Jun 23 23:01:50 GMT 2023,76DF0518,10,10000,10000,24832,30115,28032.2,180,0,180,75502380
Fri Jun 23 23:02:21 GMT 2023,798698B6,10,10000,10000,24883,30256,28216.7,180,0,180,75497140
Fri Jun 23 23:02:52 GMT 2023,F8E3020B,10,10000,10000,24814,29378,28064.6,180,0,180,75498824
Fri Jun 23 23:03:23 GMT 2023,D3B50B9B,10,10000,10000,24821,30058,28174.2,180,0,180,75490680
Fri Jun 23 23:03:54 GMT 2023,A2FB85D7,10,10000,10000,24777,29707,28091.2,180,0,180,75491940
Fri Jun 23 23:04:26 GMT 2023,6FF70AF1,10,10000,10000,24603,30895,28322.2,180,0,180,75523300
Fri Jun 23 23:04:56 GMT 2023,47EB8337,10,10000,10000,24951,30384,28044.6,180,0,180,75513640
Fri Jun 23 23:05:27 GMT 2023,F989014A,10,10000,10000,24767,29300,27845.0,180,0,180,75513564
Fri Jun 23 23:05:58 GMT 2023,0BADC896,10,10000,10000,24756,29896,28046.6,180,0,180,75526420
Fri Jun 23 23:06:28 GMT 2023,8FD6598F,10,10000,10000,24830,29525,27681.3,180,0,180,75501176
Fri Jun 23 23:06:58 GMT 2023,F73A4AEF,10,10000,10000,24803,29533,27917.5,180,0,180,75509392
Fri Jun 23 23:07:19 GMT 2023,9058D718,10,10000,5000,16654,20153,18811.1,180,0,180,75516272
Fri Jun 23 23:07:41 GMT 2023,DDDBAE50,10,10000,5000,16989,20317,18903.7,180,0,180,75514800
Fri Jun 23 23:08:02 GMT 2023,6BFA8B6A,10,10000,5000,16899,20689,18881.7,180,0,180,75490916
Fri Jun 23 23:08:22 GMT 2023,30AC7698,10,10000,5000,16067,19644,18509.8,180,0,180,75504832
Fri Jun 23 23:08:44 GMT 2023,DB8CBDF2,10,10000,5000,16752,21219,18903.1,180,0,180,75514504
Fri Jun 23 23:09:05 GMT 2023,C9AD7D00,10,10000,5000,17409,19928,18737.8,180,0,180,75517296
Fri Jun 23 23:09:26 GMT 2023,2863A780,10,10000,5000,16463,19798,18307.7,180,0,180,75513612
Fri Jun 23 23:09:46 GMT 2023,EAD26986,10,10000,5000,16275,19709,18475.7,180,0,180,75502788
Fri Jun 23 23:10:06 GMT 2023,4749352A,10,10000,5000,16137,19858,18376.3,180,0,180,75518120
Fri Jun 23 23:10:26 GMT 2023,CD9C206D,10,10000,5000,16920,19631,18361.3,180,0,180,75510604
Fri Jun 23 23:10:48 GMT 2023,0243D5FB,10,10000,5000,16067,20715,18439.1,180,0,180,75498676
Fri Jun 23 23:11:09 GMT 2023,C4305E16,10,10000,5000,16680,20323,18735.3,180,0,180,75488124
Fri Jun 23 23:11:30 GMT 2023,C20EDED4,10,10000,5000,17174,19907,18887.0,180,0,180,75507380
Fri Jun 23 23:11:50 GMT 2023,BBA5FA00,10,10000,5000,16680,19559,18720.3,180,0,180,75505504
Fri Jun 23 23:12:11 GMT 2023,EE5BA3E9,10,10000,5000,16703,20426,18544.0,180,0,180,75515320
Fri Jun 23 23:12:29 GMT 2023,1C28B7E1,10,10000,1000,13569,17151,15651.6,180,0,180,75518716
Fri Jun 23 23:12:47 GMT 2023,4CE4EFE2,10,10000,1000,13631,16467,15083.1,180,0,180,75515624
Fri Jun 23 23:13:04 GMT 2023,683DE449,10,10000,1000,13651,16567,14865.1,180,0,180,75516588
Fri Jun 23 23:13:21 GMT 2023,65BDF676,10,10000,1000,14081,15568,14867.6,180,0,180,75506544
Fri Jun 23 23:13:38 GMT 2023,FEE7E77D,10,10000,1000,14000,16776,15115.2,180,0,180,75504368
Fri Jun 23 23:13:56 GMT 2023,E91614FB,10,10000,1000,13678,16957,15239.5,180,0,180,75497028
Fri Jun 23 23:14:13 GMT 2023,2CE03B9E,10,10000,1000,14077,16451,15239.7,180,0,180,75507476
Fri Jun 23 23:14:30 GMT 2023,91F1533D,10,10000,1000,13888,16024,14805.4,180,0,180,75525164
Fri Jun 23 23:14:46 GMT 2023,8F58D824,10,10000,1000,14182,15527,14697.0,180,0,180,75514120
Fri Jun 23 23:15:03 GMT 2023,3577457D,10,10000,1000,13564,16250,15054.7,180,0,180,75520248
Fri Jun 23 23:15:21 GMT 2023,01BE61A3,10,10000,1000,13879,16663,15103.4,180,0,180,75521748
Fri Jun 23 23:15:39 GMT 2023,1185C717,10,10000,1000,15259,17729,16201.8,180,0,180,75494556
Fri Jun 23 23:15:57 GMT 2023,FC984633,10,10000,1000,14023,17482,15747.8,180,0,180,75512552
Fri Jun 23 23:16:14 GMT 2023,3CF41DB5,10,10000,1000,13671,15794,14828.7,180,0,180,75508460
Fri Jun 23 23:16:30 GMT 2023,617BFBC1,10,10000,1000,13572,15930,14846.0,180,0,180,75507956
Fri Jun 23 23:17:20 GMT 2023,FDFE70AC,10,7500,20000,44360,48871,47205.1,180,0,180,56725652
Fri Jun 23 23:18:10 GMT 2023,61A771FF,10,7500,20000,44390,49408,47345.0,180,0,180,56725344
Fri Jun 23 23:18:59 GMT 2023,09662AB0,10,7500,20000,44468,49121,47370.0,180,0,180,56731624
Fri Jun 23 23:19:49 GMT 2023,359BDD00,10,7500,20000,44460,48654,47288.3,180,0,180,56737640
Fri Jun 23 23:20:39 GMT 2023,2A379094,10,7500,20000,44449,49019,47451.8,180,0,180,56747292
Fri Jun 23 23:21:30 GMT 2023,0731B09C,10,7500,20000,44353,49562,47753.6,180,0,180,56729256
Fri Jun 23 23:22:20 GMT 2023,C1BC795F,10,7500,20000,44422,49814,47637.9,180,0,180,56725400
Fri Jun 23 23:23:10 GMT 2023,CF961F41,10,7500,20000,44397,49451,47757.6,180,0,180,56725400
Fri Jun 23 23:24:00 GMT 2023,AAEBE75E,10,7500,20000,44527,49051,47127.5,180,0,180,56729692
Fri Jun 23 23:24:51 GMT 2023,E9A44151,10,7500,20000,44436,49364,47597.2,180,0,180,56723680
Fri Jun 23 23:25:41 GMT 2023,F0FAD4EE,10,7500,20000,44504,49991,47610.2,180,0,180,56733008
Fri Jun 23 23:26:31 GMT 2023,9D62E32E,10,7500,20000,44570,49305,47514.5,180,0,180,56738360
Fri Jun 23 23:27:21 GMT 2023,3B37F88A,10,7500,20000,44374,49445,47183.8,180,0,180,56734760
Fri Jun 23 23:28:11 GMT 2023,77D92353,10,7500,20000,44480,48718,47356.6,180,0,180,56736296
Fri Jun 23 23:29:00 GMT 2023,CE5F2875,10,7500,20000,44367,48980,47284.3,180,0,180,56736704
Fri Jun 23 23:29:40 GMT 2023,ADA87298,10,7500,15000,34418,39401,37417.1,180,0,180,56740556
Fri Jun 23 23:30:20 GMT 2023,D1272B2C,10,7500,15000,34368,38823,37394.8,180,0,180,56727968
Fri Jun 23 23:31:00 GMT 2023,48EB50A2,10,7500,15000,34445,39267,37545.5,180,0,180,56735328
Fri Jun 23 23:31:40 GMT 2023,3EA8DA61,10,7500,15000,34364,39600,37658.7,180,0,180,56721036
Fri Jun 23 23:32:20 GMT 2023,B94FA22B,10,7500,15000,34433,39342,37597.5,180,0,180,56725588
Fri Jun 23 23:33:01 GMT 2023,A6AF059E,10,7500,15000,34402,39925,37430.9,180,0,180,56750016
Fri Jun 23 23:33:40 GMT 2023,0C701D6E,10,7500,15000,34478,38178,36982.6,180,0,180,56724372
Fri Jun 23 23:34:21 GMT 2023,903652C1,10,7500,15000,34386,40467,37627.6,180,0,180,56735876
Fri Jun 23 23:35:02 GMT 2023,959413AB,10,7500,15000,34397,39597,37410.5,180,0,180,56737292
Fri Jun 23 23:35:41 GMT 2023,D5A018CD,10,7500,15000,34381,38485,37015.8,180,0,180,56725364
Fri Jun 23 23:36:22 GMT 2023,E32DB415,10,7500,15000,34433,39841,37886.9,180,0,180,56725380
Fri Jun 23 23:37:01 GMT 2023,8C15DABB,10,7500,15000,34493,38974,37564.4,180,0,180,56730940
Fri Jun 23 23:37:40 GMT 2023,C4ABF80F,10,7500,15000,34379,39008,37780.7,180,0,180,56745496
Fri Jun 23 23:38:21 GMT 2023,50B71032,10,7500,15000,34525,39979,37813.3,180,0,180,56712932
Fri Jun 23 23:39:00 GMT 2023,B7B414D6,10,7500,15000,34428,39105,37344.9,180,0,180,56731476
Fri Jun 23 23:39:31 GMT 2023,61732027,10,7500,10000,24467,29290,27497.8,180,0,180,56740848
Fri Jun 23 23:40:00 GMT 2023,E3D282D6,10,7500,10000,24438,28636,27291.6,180,0,180,56729908
Fri Jun 23 23:40:30 GMT 2023,828FF1F1,10,7500,10000,24506,29088,27412.5,180,0,180,56728168
Fri Jun 23 23:41:01 GMT 2023,786ADD91,10,7500,10000,24493,29751,27696.0,180,0,180,56723340
Fri Jun 23 23:41:30 GMT 2023,1316B7B2,10,7500,10000,24355,28560,27305.3,180,0,180,56729436
Fri Jun 23 23:41:59 GMT 2023,7CD98692,10,7500,10000,24375,28664,27102.6,180,0,180,56737228
Fri Jun 23 23:42:30 GMT 2023,994F6D5C,10,7500,10000,24367,29626,27997.4,180,0,180,56740368
Fri Jun 23 23:43:00 GMT 2023,0B32AC99,10,7500,10000,24355,29729,27662.4,180,0,180,56735600
Fri Jun 23 23:43:30 GMT 2023,C5AC5978,10,7500,10000,24410,29371,27570.3,180,0,180,56739728
Fri Jun 23 23:44:00 GMT 2023,BD9DA320,10,7500,10000,24324,29279,27490.2,180,0,180,56732688
Fri Jun 23 23:44:30 GMT 2023,F4EC8E41,10,7500,10000,24463,28797,27575.6,180,0,180,56730564
Fri Jun 23 23:45:00 GMT 2023,A0235CC3,10,7500,10000,24440,29355,27691.4,180,0,180,56720392
Fri Jun 23 23:45:29 GMT 2023,134152D6,10,7500,10000,24366,28319,26863.1,180,0,180,56741072
Fri Jun 23 23:45:59 GMT 2023,81A26ECB,10,7500,10000,24502,29343,27661.2,180,0,180,56732712
Fri Jun 23 23:46:29 GMT 2023,28EB49DB,10,7500,10000,24399,29198,27621.4,180,0,180,56733088
Fri Jun 23 23:46:50 GMT 2023,E4CAB350,10,7500,5000,16446,19871,18169.1,180,0,180,56729688
Fri Jun 23 23:47:10 GMT 2023,BF41A99C,10,7500,5000,15986,19475,17847.6,180,0,180,56731592
Fri Jun 23 23:47:31 GMT 2023,63A85682,10,7500,5000,16367,20088,18101.6,180,0,180,56738760
Fri Jun 23 23:47:51 GMT 2023,A6D6477E,10,7500,5000,16634,19445,17868.7,180,0,180,56720780
Fri Jun 23 23:48:11 GMT 2023,94F8D8A0,10,7500,5000,16685,19530,17727.8,180,0,180,56728720
Fri Jun 23 23:48:31 GMT 2023,21A155FB,10,7500,5000,15322,19362,17602.4,180,0,180,56743812
Fri Jun 23 23:48:51 GMT 2023,196F65DC,10,7500,5000,16089,19270,17732.2,180,0,180,56734516
Fri Jun 23 23:49:12 GMT 2023,9D3628C2,10,7500,5000,15995,19627,17920.8,180,0,180,56743692
Fri Jun 23 23:49:33 GMT 2023,1AFB4F26,10,7500,5000,16242,19937,18348.5,180,0,180,56732420
Fri Jun 23 23:49:53 GMT 2023,50ED5077,10,7500,5000,16045,19952,18068.0,180,0,180,56742536
Fri Jun 23 23:50:13 GMT 2023,1C2C0DED,10,7500,5000,16252,19622,18188.3,180,0,180,56737648
Fri Jun 23 23:50:33 GMT 2023,456E9EB1,10,7500,5000,15660,19601,18009.1,180,0,180,56738880
Fri Jun 23 23:50:52 GMT 2023,ECF1A7C2,10,7500,5000,16266,18766,17722.0,180,0,180,56748268
Fri Jun 23 23:51:13 GMT 2023,E1E0C8AB,10,7500,5000,16496,20029,18032.1,180,0,180,56723472
Fri Jun 23 23:51:34 GMT 2023,0762CF9C,10,7500,5000,16534,21080,18545.3,180,0,180,56725684
Fri Jun 23 23:51:50 GMT 2023,3D38AEC0,10,7500,1000,12248,14164,13323.7,180,0,180,56747508
Fri Jun 23 23:52:07 GMT 2023,B9AD83E5,10,7500,1000,12506,16258,14476.7,180,0,180,56738304
Fri Jun 23 23:52:23 GMT 2023,C4B11990,10,7500,1000,12551,14854,13860.6,180,0,180,56725264
Fri Jun 23 23:52:38 GMT 2023,D78C4DA4,10,7500,1000,12568,14559,13437.5,180,0,180,56717860
Fri Jun 23 23:52:54 GMT 2023,A834A2F9,10,7500,1000,13490,15407,14687.3,180,0,180,56737364
Fri Jun 23 23:53:11 GMT 2023,534C5985,10,7500,1000,13095,15751,14220.0,180,0,180,56739768
Fri Jun 23 23:53:26 GMT 2023,683B9441,10,7500,1000,13444,14824,13893.4,180,0,180,56739264
Fri Jun 23 23:53:41 GMT 2023,44701523,10,7500,1000,12550,14690,13752.4,180,0,180,56720684
Fri Jun 23 23:53:56 GMT 2023,7A442D83,10,7500,1000,12727,14688,13814.4,180,0,180,56727800
Fri Jun 23 23:54:13 GMT 2023,0E4FA757,10,7500,1000,13662,15624,14746.9,180,0,180,56737648
Fri Jun 23 23:54:28 GMT 2023,4FFC16D3,10,7500,1000,13012,14480,14033.2,180,0,180,56741668
Fri Jun 23 23:54:44 GMT 2023,B077B353,10,7500,1000,13351,15082,14376.4,180,0,180,56740216
Fri Jun 23 23:55:00 GMT 2023,1F1F4B1A,10,7500,1000,13254,14945,14099.3,180,0,180,56723532
Fri Jun 23 23:55:16 GMT 2023,C71E1E21,10,7500,1000,13478,15890,14795.8,180,0,180,56717200
Fri Jun 23 23:55:32 GMT 2023,FD512A16,10,7500,1000,13165,15164,14011.2,180,0,180,56729660
Fri Jun 23 23:56:21 GMT 2023,1796FA1F,10,5000,20000,44347,48040,46610.9,180,0,180,37953588
Fri Jun 23 23:57:09 GMT 2023,C4F8B1C7,10,5000,20000,44285,47788,46459.4,180,0,180,37951572
Fri Jun 23 23:57:58 GMT 2023,A1D948A3,10,5000,20000,44150,47860,46316.3,180,0,180,37955548
Fri Jun 23 23:58:46 GMT 2023,32512BD8,10,5000,20000,44227,47580,46460.5,180,0,180,37968200
Fri Jun 23 23:59:34 GMT 2023,D8E09860,10,5000,20000,44210,47900,46387.6,180,0,180,37954588
Sat Jun 24 00:00:22 GMT 2023,F843E931,10,5000,20000,44213,47268,46311.0,180,0,180,37953920
Sat Jun 24 00:01:10 GMT 2023,4968128B,10,5000,20000,44146,47958,46486.5,180,0,180,37968808
Sat Jun 24 00:01:59 GMT 2023,32596328,10,5000,20000,44199,47962,46344.3,180,0,180,37960676
Sat Jun 24 00:02:46 GMT 2023,EB5E08BE,10,5000,20000,44149,47214,46170.5,180,0,180,37958300
Sat Jun 24 00:03:35 GMT 2023,7B92948A,10,5000,20000,44142,48364,46663.2,180,0,180,37957124
Sat Jun 24 00:04:24 GMT 2023,48D59F66,10,5000,20000,44207,48109,46657.2,180,0,180,37954308
Sat Jun 24 00:05:14 GMT 2023,98622667,10,5000,20000,44251,48230,46754.1,180,0,180,37954764
Sat Jun 24 00:06:03 GMT 2023,33881EA7,10,5000,20000,44137,48231,46522.4,180,0,180,37954952
Sat Jun 24 00:06:52 GMT 2023,89865F3A,10,5000,20000,44213,48086,46584.2,180,0,180,37963028
Sat Jun 24 00:07:41 GMT 2023,4C55A599,10,5000,20000,44172,48063,46680.9,180,0,180,37953600
Sat Jun 24 00:08:19 GMT 2023,660EF29A,10,5000,15000,34148,37899,36237.4,180,0,180,37959888
Sat Jun 24 00:08:57 GMT 2023,B9BD9777,10,5000,15000,34145,37870,36373.2,180,0,180,37952064
Sat Jun 24 00:09:35 GMT 2023,507B522A,10,5000,15000,34240,37647,36430.4,180,0,180,37956284
Sat Jun 24 00:10:14 GMT 2023,24D087A5,10,5000,15000,34365,38706,36551.4,180,0,180,37958452
Sat Jun 24 00:10:52 GMT 2023,52383BD7,10,5000,15000,34295,37616,36468.1,180,0,180,37944156
Sat Jun 24 00:11:31 GMT 2023,7F864242,10,5000,15000,34222,38142,36390.4,180,0,180,37953896
Sat Jun 24 00:12:10 GMT 2023,9183E331,10,5000,15000,34284,38138,36778.1,180,0,180,37946832
Sat Jun 24 00:12:49 GMT 2023,26F9CFF7,10,5000,15000,34192,37742,36490.2,180,0,180,37941984
Sat Jun 24 00:13:27 GMT 2023,7C879A17,10,5000,15000,34298,37974,36564.8,180,0,180,37957160
Sat Jun 24 00:14:06 GMT 2023,35EAF9E4,10,5000,15000,34235,37990,36706.4,180,0,180,37942664
Sat Jun 24 00:14:44 GMT 2023,B5C71A4E,10,5000,15000,34151,38653,36527.1,180,0,180,37963556
Sat Jun 24 00:15:23 GMT 2023,0513987D,10,5000,15000,34301,37693,36381.8,180,0,180,37951592
Sat Jun 24 00:16:01 GMT 2023,43154609,10,5000,15000,34186,38026,36492.2,180,0,180,37951132
Sat Jun 24 00:16:41 GMT 2023,6D7FA256,10,5000,15000,34161,38462,36573.6,180,0,180,37956924
Sat Jun 24 00:17:19 GMT 2023,ADB90ABE,10,5000,15000,34149,38047,36673.4,180,0,180,37967728
Sat Jun 24 00:17:47 GMT 2023,07F5CAD9,10,5000,10000,24136,26987,26252.2,180,0,180,37950208
Sat Jun 24 00:18:16 GMT 2023,63060CC9,10,5000,10000,24172,27977,26641.7,180,0,180,37960824
Sat Jun 24 00:18:44 GMT 2023,6E0D96B3,10,5000,10000,24307,28339,26740.3,180,0,180,37954276
Sat Jun 24 00:19:13 GMT 2023,A1096C77,10,5000,10000,24158,27473,26376.9,180,0,180,37948232
Sat Jun 24 00:19:41 GMT 2023,B3F01EEB,10,5000,10000,24253,28124,26672.4,180,0,180,37949476
Sat Jun 24 00:20:10 GMT 2023,7F62D7FD,10,5000,10000,24184,27789,26516.9,180,0,180,37952536
Sat Jun 24 00:20:38 GMT 2023,BC802EA2,10,5000,10000,24348,27886,26711.2,180,0,180,37956460
Sat Jun 24 00:21:07 GMT 2023,D2E799F5,10,5000,10000,24198,28097,26600.6,180,0,180,37957732
Sat Jun 24 00:21:36 GMT 2023,0B2079D7,10,5000,10000,24205,27695,26456.4,180,0,180,37956328
Sat Jun 24 00:22:04 GMT 2023,E73842AC,10,5000,10000,24204,27754,26450.8,180,0,180,37960276
Sat Jun 24 00:22:32 GMT 2023,33C8B2E8,10,5000,10000,24369,27789,26537.9,180,0,180,37952484
Sat Jun 24 00:23:00 GMT 2023,E8DEB255,10,5000,10000,24223,27708,26485.5,180,0,180,37954400
Sat Jun 24 00:23:28 GMT 2023,ABD84C58,10,5000,10000,24174,27701,26368.8,180,0,180,37960908
Sat Jun 24 00:23:57 GMT 2023,1CC07104,10,5000,10000,24148,27897,26355.7,180,0,180,37956040
Sat Jun 24 00:24:25 GMT 2023,0B02C5A8,10,5000,10000,24358,28211,26644.3,180,0,180,37961520
Sat Jun 24 00:24:44 GMT 2023,C937E671,10,5000,5000,14311,17817,16670.2,180,0,180,37951844
Sat Jun 24 00:25:02 GMT 2023,F06BFF63,10,5000,5000,13251,17782,16378.4,180,0,180,37957468
Sat Jun 24 00:25:21 GMT 2023,17E1C708,10,5000,5000,14357,18563,16635.7,180,0,180,37954392
Sat Jun 24 00:25:39 GMT 2023,C07089F2,10,5000,5000,13563,17219,16337.7,180,0,180,37956304
Sat Jun 24 00:25:58 GMT 2023,C3D3F9E9,10,5000,5000,13862,18210,16488.9,180,0,180,37950288
